mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04495716094970703,0.0015205879644153944,0.002771282196044922,6.440243225520126e-05,10,log2,1,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.08526363372802734,0.0021224288053864385,0.005111217498779297,0.00014042842165515876,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.009454631805419922,0.00016896061105778497,0.0008835315704345704,4.447012072295878e-05,10,log2,1,10,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.017812824249267577,0.0004395703525284394,0.00133209228515625,6.278994885857517e-05,10,log2,1,10,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.043861103057861325,0.0023107125368900506,0.0028025627136230467,9.005223437798537e-05,10,log2,1,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.0858184814453125,0.0027266426120675564,0.005097627639770508,0.00018891840490883308,10,log2,1,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.009979248046875,0.0006752013486657405,0.0009787559509277343,0.00014133242619702524,10,log2,2,2,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.018886852264404296,0.001186092969343411,0.0015018939971923827,0.00013907939727948396,10,log2,2,2,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.044057178497314456,0.0007246866337133598,0.002935171127319336,0.0001163149418555314,10,log2,2,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.0873809814453125,0.0035464433976252017,0.005242061614990234,0.000221449377940734,10,log2,2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.009951972961425781,0.00020639358656493483,0.0011902809143066405,7.397304409719052e-05,10,log2,2,5,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.017575931549072266,0.00047385178629169106,0.001378488540649414,5.998384019576355e-05,10,log2,2,5,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.04253263473510742,0.0011235443441512095,0.0027303695678710938,0.00010929113907337903,10,log2,2,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.0873873233795166,0.002676452898664643,0.005162429809570312,0.0001436912520498575,10,log2,2,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.00944662094116211,0.00024324551980317683,0.0009070873260498047,6.007364766950994e-05,10,log2,2,10,10,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.018561601638793945,0.0017944694816214434,0.0014190196990966797,0.00010150141724604295,10,log2,2,10,20,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1,,,,,,,
